mean_online_duration,mean_offline_duration,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
300,14400,GOSSIP,5,0.06607519131821397,0.004941754420435108,0.004331638734383567,20070.300180937862,879.1421230836379,770.6020472466125,32.115647888183595,4.959891940728955,4.347536971885134,50.59449759615385,7.813737457394539,6.8490428603236575,0.23828121062739666,0.02938686907295021,0.025758726462057135,0.9646099129896246,0.013190871147037427,0.011562308350348794
300,14400,MIXED,5,0.004417308797835744,0.0008064997132341291,0.0007069281675892349,2162.485401718186,11.541561682755828,10.116624863746367,480.8302703857422,33.22934396508141,29.126804205828616,757.4926105769231,52.34899726191287,45.885919241182314,0.002597007657677745,0.0015951413455494179,0.00139820303708864,0.9960052285069922,0.003365686330167648,0.0029501541426770915
300,28800,PULL,5,0.24313623231618203,0.007821908871676211,0.006856205420743661,141858.81279827698,2886.6696206398597,2530.277484131028,4.579718780517578,0.19234297313477494,0.16859604946611884,9.3792640625,0.3939184089800185,0.3452847093066109,0.657254693363873,0.002446918752926003,0.0021448188534489297,0.765176661294136,0.027046004408196947,0.02370686811558304
300,28800,PUSH,5,0.18501321876401172,0.007088982939881803,0.00621376751600551,83797.89248437379,2457.0359753428093,2153.686989899375,14.663772583007812,0.7972897448990958,0.6988552744042749,30.031406250000003,1.632849397553348,1.431255601979955,0.428418620990898,0.0030293120878152604,0.00265530911933936,0.8502214346594391,0.021624169789283776,0.018954420533487643
300,28800,GOSSIP,5,0.07679716461163413,0.008705970366941252,0.007631119487827136,25153.568825928884,2008.4644892615397,1760.496746326214,25.838996124267577,3.6800158886544487,3.225676148641772,40.706356971153845,5.797440415357163,5.081680578783346,0.37536946979474783,0.04647153290233034,0.04073409458258566,0.955814083088149,0.014260946688319634,0.012500270917684617
300,28800,MIXED,5,0.0061267155280860484,0.000850032033270088,0.0007450859285021576,2496.2444513925025,30.796492765429175,26.994316106495408,466.3197387695312,33.39722498134232,29.27395840470914,734.6329423076924,52.61347443214547,46.117743702187965,0.00278856380835217,0.0017414135985477615,0.0015264163198517669,0.9960052285069922,0.003365686330167648,0.0029501541426770915
300,86400,PULL,5,0.425979276377479,0.008229029106549388,0.007213062040658965,410605.7735657208,28256.463326068348,24767.882137920904,2.0257591247558593,0.11966729611295226,0.10489300984652578,4.1487546875,0.2450786224393262,0.21482088416568476,0.8424613697920531,0.0035244410698873135,0.003089308807464367,0.31759527955310474,0.03180278181610838,0.027876367349649718
300,86400,PUSH,5,0.319512457103064,0.0034585844026942592,0.003031582893495189,248641.22673491755,6694.635757432635,5868.1069701823035,5.033541870117188,0.3263295619648801,0.28604047277951106,10.30869375,0.6683229429040749,0.5858108882524391,0.7268001058340195,0.002951900942477187,0.002587455258728077,0.5866815065226607,0.025916691536725878,0.02271698173898092
300,86400,GOSSIP,5,0.14530777573972514,0.035176455004819494,0.03083352228250972,43479.00095470586,10478.709018653786,9184.993427402791,15.588520050048828,4.24211020922048,3.7183735439782364,24.55791466346154,6.682955160371956,5.857868475436483,0.5991186692282348,0.08652436511887686,0.07584194994940156,0.9186725932358065,0.09446951840034798,0.08280618385837935
300,86400,MIXED,5,0.009497156190338581,0.0018241606744320974,0.0015989473298055165,3264.6438546459153,67.4650342478959,59.13570985159747,388.83669052124026,32.77668778737029,28.73003357218008,612.5673401442308,51.63588968348795,45.260852889095986,0.00287968259288597,0.0017326708347394858,0.0015187529494906473,0.9947044154988621,0.003837847927170869,0.0033640220301646043
1200,600,PULL,5,0.14033160518530433,0.006675656056436937,0.005851470528747656,21086.87115228935,1910.9978227473403,1675.0634463147214,11.906997680664062,0.6667378611087359,0.5844215027998831,24.38553125,1.3654791395506904,1.19689523773416,0.11321245440948816,0.000917446760696504,0.0008041775424805111,0.9696110108258449,0.012149618790046491,0.010649610417979058
1200,600,PUSH,5,0.0982965270753884,0.00242423363263641,0.002124934468799176,1112.912802998975,3.4799271743770492,3.0502906577130915,298.1708503723145,29.58076567998681,25.928684331681772,610.6539015625001,60.58140811261298,53.10194551128426,0.09969407186057967,0.0004903835740621828,0.0004298401546077186,0.9979538667850061,0.0028533010367127326,0.0025010286307172347
1200,600,GOSSIP,5,0.05190352897140131,0.0039223851972224,0.0034381222144918566,16670.07305513508,236.9334358429141,207.68131332543769,43.011163330078126,3.6347351653241016,3.1859858446704616,67.75912500000001,5.726105860449045,5.019153084527003,0.08838331825100987,0.010051187386267741,0.008810254194110977,0.977622116318925,0.015265409431885858,0.013380721332072782
1200,600,MIXED,5,0.00045252449627278116,0.00045270173535054295,0.00039681056668016594,408.3249120327276,3.6838717955195044,3.2290560000289203,471.79974670410155,43.92145301351581,38.49885100664346,743.2660625000001,69.19318136283108,60.650497585850644,0.0013298565679599576,0.0013015237966112654,0.0011408359079541088,0.9986256904876452,0.002257517823772252,0.0019788016192338813
