ttl,dead_ratio,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
28800,0.1,PULL,5,0.1661588408638727,0.0074011777539486606,0.0064874183359842595,54446.6721117103,605.2684824656219,530.5412168010578,8.356782531738281,0.38603315137441274,0.33837297627232804,17.114690625,0.7905958940147967,0.6929878554057274,0.3699428202169134,0.001712235958324003,0.001500840990562131,0.9061339879229596,0.0157975114819503,0.01384712934319793
28800,0.1,PUSH,5,0.1339371140140717,0.006301323239249193,0.005523353347574863,39002.47036587801,383.5164876687754,336.1670232723819,86.15833206176758,8.35540409081978,7.323834598408719,176.4522640625,17.111867577998908,14.999213257541053,0.20270834389702266,0.000977020199318115,0.0008563959637777539,0.9340679994777252,0.009569473548866751,0.008388013398747667
28800,0.1,GOSSIP,5,0.060638805089084466,0.005798272098611398,0.005082409581297896,18237.544176551524,685.9664131511662,601.2760717943836,36.30958786010742,3.401077028245527,2.9811754572930287,57.20156610576923,5.358004426036027,4.696497951181629,0.14447670543706076,0.030554101875054838,0.026781851123357948,0.9713869474760258,0.015672865132116062,0.013737872000338311
28800,0.1,MIXED,5,0.0022254498530286113,0.0006389089192266663,0.0005600283597301253,1157.9279707581532,7.452172602015607,6.532117291122006,503.18511962890625,42.50213991450607,37.25476822291272,792.710096153846,66.95721734223726,58.69058870809636,0.0013886546660220483,0.0011098748403974498,0.0009728481911410075,0.9976526619657289,0.002655971678837492,0.0023280618223163892
28800,0.2,PULL,5,0.2591510753199919,0.002515599956265191,0.0022050205825105505,54599.868631737445,486.3444903975892,426.2997416765092,7.445101165771485,0.34576376868661,0.30307530604839106,15.2475671875,0.7081241982701769,0.6206982267871045,0.44040678996894006,0.0013872900284499787,0.0012160133247837337,0.9071183798237638,0.016120881626632978,0.014130575772356458
28800,0.2,PUSH,5,0.23171704671280047,0.003571126670767224,0.0031302305409024248,39259.18678946327,597.6211802004958,523.8380608190083,76.4502067565918,7.560509465897866,6.627078739229075,156.57002343749997,15.483923386158827,13.572257257941144,0.29255632005250665,0.0017783558875092383,0.0015587976638417893,0.9354027481218884,0.010513075964588831,0.009215117383700401
28800,0.2,GOSSIP,5,0.057868230222191085,0.003907087392008467,0.003424713097004814,18156.73025829763,896.4486733148893,785.7719073736649,37.49836349487305,6.558686186720162,5.748941917385302,59.07434495192308,10.332453315694531,9.056794651388538,0.15798657284216505,0.040264894864859666,0.0352937364736857,0.9624722433232185,0.00911157332732553,0.00798664615801454
28800,0.2,MIXED,5,0.002121003278913094,0.00019918081926370654,0.00017458968586159699,995.1220387545794,14.086361853634886,12.347240562871917,502.4985748291016,41.86612359762841,36.69727534093243,791.6285240384616,65.9552470214946,57.81232299863816,0.0015962765544257304,0.001172150312849149,0.0010274350495163103,0.9979538667850061,0.0028533010367127326,0.0025010286307172347
28800,0.3,PULL,5,0.3497450331811411,0.0074532876270699145,0.00653309465367468,54146.66503062856,476.00558923678614,417.237295239692,6.49134521484375,0.2953521355952853,0.2588875613763909,13.294274999999999,0.6048811736991442,0.5302017256988485,0.510018661825,0.0020419031793841185,0.0017898070505297276,0.9060205844031556,0.014283206155359766,0.01251978220081092
28800,0.3,PUSH,5,0.3250837441941911,0.008720047738864353,0.007643458848368459,38876.344555892465,230.84847181030483,202.34760718415592,66.70080490112305,6.432109394967306,5.63799246757788,136.60324843749999,13.17296004089304,11.546608573599496,0.38047029314643316,0.0018029399272328336,0.001580346524763327,0.9337427962256928,0.00913494106452325,0.008007128882765486
